;incidentCategory;neighborhood;datetime;weather
38491;12;Chinatown;2023-01-23 21:45:00;2023012321
38492;5;Castro/Upper Market;2023-01-23 22:00:00;2023012322
38493;5;Castro/Upper Market;2023-01-23 22:00:00;2023012322
38494;43;Nob Hill;2023-01-23 22:00:00;2023012322
38495;43;Financial District/South Beach;2023-01-23 22:03:00;2023012322
38496;3;Financial District/South Beach;2023-01-23 22:03:00;2023012322
38497;3;Financial District/South Beach;2023-01-23 22:03:00;2023012322
38498;43;Financial District/South Beach;2023-01-23 22:03:00;2023012322
38499;62;Financial District/South Beach;2023-01-23 22:03:00;2023012322
38500;62;Financial District/South Beach;2023-01-23 22:03:00;2023012322
38501;21;Tenderloin;2023-01-23 22:10:00;2023012322
38502;3;Tenderloin;2023-01-23 22:55:00;2023012322
38503;39;Inner Richmond;2023-01-23 23:25:00;2023012323
38504;56;Bayview Hunters Point;2023-01-23 23:33:00;2023012323
38505;3;Bayview Hunters Point;2023-01-23 23:33:00;2023012323
38506;43;Bayview Hunters Point;2023-01-23 23:33:00;2023012323
38507;44;South of Market;2023-01-24 00:00:00;2023012400
38508;68;Bayview Hunters Point;2023-01-24 00:00:00;2023012400
38509;57;Bayview Hunters Point;2023-01-24 00:00:00;2023012400
38510;5;Tenderloin;2023-01-24 00:00:00;2023012400
38511;30;Bayview Hunters Point;2023-01-24 00:00:00;2023012400
38512;43;Excelsior;2023-01-24 00:30:00;2023012400
38513;3;Western Addition;2023-01-24 01:19:00;2023012401
38514;12;Western Addition;2023-01-24 01:19:00;2023012401
38515;66;Nob Hill;2023-01-24 01:45:00;2023012401
38516;65;Nob Hill;2023-01-24 01:45:00;2023012401
38517;2;Hayes Valley;2023-01-24 02:00:00;2023012402
38518;43;Mission;2023-01-24 03:00:00;2023012403
38519;3;Tenderloin;2023-01-24 04:15:00;2023012404
38520;56;South of Market;2023-01-24 04:33:00;2023012404
38521;3;South of Market;2023-01-24 04:33:00;2023012404
38522;5;Excelsior;2023-01-24 04:38:00;2023012404
38523;23;Nob Hill;2023-01-24 04:46:00;2023012404
38524;5;Visitacion Valley;2023-01-24 04:51:00;2023012404
38525;5;Visitacion Valley;2023-01-24 04:51:00;2023012404
38526;43;Portola;2023-01-24 05:04:00;2023012405
38527;43;Financial District/South Beach;2023-01-24 05:05:00;2023012405
38528;5;Bayview Hunters Point;2023-01-24 05:30:00;2023012405
38529;5;Outer Richmond;2023-01-24 05:45:00;2023012405
38530;67;Financial District/South Beach;2023-01-24 05:50:00;2023012405
38531;3;Financial District/South Beach;2023-01-24 05:50:00;2023012405
38532;5;Potrero Hill;2023-01-24 05:54:00;2023012405
38533;39;Marina;2023-01-24 06:00:00;2023012406
38534;39;Financial District/South Beach;2023-01-24 06:23:00;2023012406
38535;39;Bayview Hunters Point;2023-01-24 06:30:00;2023012406
38536;39;Financial District/South Beach;2023-01-24 06:30:00;2023012406
38537;57;Bayview Hunters Point;2023-01-24 06:35:00;2023012406
38538;39;South of Market;2023-01-24 07:00:00;2023012407
38539;68;South of Market;2023-01-24 07:00:00;2023012407
38540;68;South of Market;2023-01-24 07:00:00;2023012407
38541;39;South of Market;2023-01-24 07:00:00;2023012407
38542;5;Mission;2023-01-24 07:50:00;2023012407
38543;30;Castro/Upper Market;2023-01-24 08:00:00;2023012408
38544;39;Bayview Hunters Point;2023-01-24 08:00:00;2023012408
38545;39;Bayview Hunters Point;2023-01-24 08:00:00;2023012408
38546;39;Bayview Hunters Point;2023-01-24 08:00:00;2023012408
38547;39;Bernal Heights;2023-01-24 08:19:00;2023012408
38548;39;Mission;2023-01-24 08:30:00;2023012408
38549;18;Bayview Hunters Point;2023-01-24 09:02:00;2023012409
38550;44;Mission;2023-01-24 09:30:00;2023012409
38551;43;South of Market;2023-01-24 09:39:00;2023012409
38552;44;Mission;2023-01-24 10:00:00;2023012410
38553;39;Mission;2023-01-24 10:00:00;2023012410
38554;65;Mission;2023-01-24 10:00:00;2023012410
38555;57;Bernal Heights;2023-01-24 10:11:00;2023012410
38556;67;South of Market;2023-01-24 10:22:00;2023012410
38557;43;Visitacion Valley;2023-01-24 10:35:00;2023012410
38558;2;Bayview Hunters Point;2023-01-24 10:43:00;2023012410
38559;57;North Beach;2023-01-24 10:45:00;2023012410
38560;30;Excelsior;2023-01-24 11:00:00;2023012411
38561;39;Inner Sunset;2023-01-24 11:00:00;2023012411
38562;39;Castro/Upper Market;2023-01-24 11:04:00;2023012411
38563;43;Bayview Hunters Point;2023-01-24 11:12:00;2023012411
38564;3;South of Market;2023-01-24 11:15:00;2023012411
38565;12;Glen Park;2023-01-24 11:15:00;2023012411
38566;70;Lakeshore;2023-01-24 12:10:00;2023012412
38567;6;Lakeshore;2023-01-24 12:10:00;2023012412
38568;44;Bayview Hunters Point;2023-01-24 12:14:00;2023012412
38569;39;Sunset/Parkside;2023-01-24 12:34:00;2023012412
38570;3;Golden Gate Park;2023-01-24 12:35:00;2023012412
38571;43;Tenderloin;2023-01-24 13:26:00;2023012413
38572;43;Tenderloin;2023-01-24 13:26:00;2023012413
38573;23;Mission;2023-01-24 13:29:00;2023012413
38574;64;Mission;2023-01-24 13:29:00;2023012413
38575;44;Mission;2023-01-24 13:30:00;2023012413
38576;71;Excelsior;2023-01-24 13:39:00;2023012413
38577;67;Hayes Valley;2023-01-24 13:45:00;2023012413
38578;3;Outer Mission;2023-01-24 13:53:00;2023012413
38579;39;Mission Bay;2023-01-24 14:00:00;2023012414
38580;5;Castro/Upper Market;2023-01-24 14:00:00;2023012414
38581;57;South of Market;2023-01-24 14:08:00;2023012414
38582;3;Mission;2023-01-24 14:18:00;2023012414
38583;45;Mission;2023-01-24 14:18:00;2023012414
38584;3;Mission;2023-01-24 14:18:00;2023012414
38585;39;North Beach;2023-01-24 14:30:00;2023012414
38586;45;Castro/Upper Market;2023-01-24 14:43:00;2023012414
38587;56;Castro/Upper Market;2023-01-24 14:43:00;2023012414
38588;39;Financial District/South Beach;2023-01-24 14:49:00;2023012414
38589;12;Twin Peaks;2023-01-24 14:51:00;2023012414
38590;5;Castro/Upper Market;2023-01-24 15:00:00;2023012415
38591;44;Mission;2023-01-24 15:20:00;2023012415
38592;39;Bernal Heights;2023-01-24 15:22:00;2023012415
38593;39;Potrero Hill;2023-01-24 15:30:00;2023012415
38594;39;North Beach;2023-01-24 15:33:00;2023012415
38595;3;Tenderloin;2023-01-24 15:55:00;2023012415
38596;44;Haight Ashbury;2023-01-24 16:00:00;2023012416
38597;39;Russian Hill;2023-01-24 16:00:00;2023012416
38598;39;Tenderloin;2023-01-24 16:02:00;2023012416
38599;43;Mission;2023-01-24 16:04:00;2023012416
38600;39;Bernal Heights;2023-01-24 16:14:00;2023012416
38601;3;Tenderloin;2023-01-24 16:20:00;2023012416
38602;3;Tenderloin;2023-01-24 16:20:00;2023012416
38603;3;Tenderloin;2023-01-24 16:20:00;2023012416
38604;39;Mission Bay;2023-01-24 16:30:00;2023012416
38605;39;Bernal Heights;2023-01-24 16:30:00;2023012416
38606;3;Mission;2023-01-24 16:30:00;2023012416
38607;12;South of Market;2023-01-24 16:30:00;2023012416
38608;30;Mission;2023-01-24 16:57:00;2023012416
38609;39;Bernal Heights;2023-01-24 16:59:00;2023012416
38610;39;Bernal Heights;2023-01-24 17:00:00;2023012417
38611;44;Glen Park;2023-01-24 17:00:00;2023012417
38612;39;Inner Sunset;2023-01-24 17:00:00;2023012417
38613;39;Inner Richmond;2023-01-24 17:06:00;2023012417
38614;39;Tenderloin;2023-01-24 17:12:00;2023012417
38615;44;South of Market;2023-01-24 17:13:00;2023012417
38616;44;Glen Park;2023-01-24 17:20:00;2023012417
38617;3;Mission;2023-01-24 17:30:00;2023012417
38618;39;Outer Richmond;2023-01-24 17:30:00;2023012417
38619;39;Russian Hill;2023-01-24 17:32:00;2023012417
38620;39;Bernal Heights;2023-01-24 17:34:00;2023012417
38621;39;Tenderloin;2023-01-24 17:40:00;2023012417
38622;39;Potrero Hill;2023-01-24 17:52:00;2023012417
38623;39;Financial District/South Beach;2023-01-24 18:00:00;2023012418
38624;43;Mission;2023-01-24 18:00:00;2023012418
38625;39;Mission;2023-01-24 18:00:00;2023012418
38626;39;Inner Richmond;2023-01-24 18:00:00;2023012418
38627;39;South of Market;2023-01-24 18:00:00;2023012418
38628;39;Noe Valley;2023-01-24 18:00:00;2023012418
38629;5;Castro/Upper Market;2023-01-24 18:00:00;2023012418
38630;39;Bernal Heights;2023-01-24 18:00:00;2023012418
38631;39;Japantown;2023-01-24 18:10:00;2023012418
38632;39;Chinatown;2023-01-24 18:45:00;2023012418
38633;39;North Beach;2023-01-24 19:00:00;2023012419
38634;39;Castro/Upper Market;2023-01-24 19:00:00;2023012419
38635;39;Hayes Valley;2023-01-24 19:00:00;2023012419
38636;18;Tenderloin;2023-01-24 19:14:00;2023012419
38637;18;Tenderloin;2023-01-24 19:14:00;2023012419
38638;39;Japantown;2023-01-24 19:45:00;2023012419
38639;44;South of Market;2023-01-24 19:48:00;2023012419
38640;44;Portola;2023-01-24 20:00:00;2023012420
38641;39;Potrero Hill;2023-01-24 20:00:00;2023012420
38642;44;Glen Park;2023-01-24 20:00:00;2023012420
38643;44;Mission;2023-01-24 20:00:00;2023012420
38644;43;Marina;2023-01-24 20:00:00;2023012420
38645;44;Twin Peaks;2023-01-24 20:00:00;2023012420
38646;39;Russian Hill;2023-01-24 20:10:00;2023012420
38647;71;Tenderloin;2023-01-24 20:29:00;2023012420
38648;5;Russian Hill;2023-01-24 20:30:00;2023012420
38649;44;Lone Mountain/USF;2023-01-24 21:00:00;2023012421
38650;57;Mission;2023-01-24 21:15:00;2023012421
38651;39;Bayview Hunters Point;2023-01-24 21:30:00;2023012421
38652;57;Inner Richmond;2023-01-24 21:30:00;2023012421
38653;5;Pacific Heights;2023-01-24 21:30:00;2023012421
38654;44;Bayview Hunters Point;2023-01-24 22:00:00;2023012422
38655;44;Lone Mountain/USF;2023-01-24 22:00:00;2023012422
38656;39;Western Addition;2023-01-24 22:00:00;2023012422
38657;71;Tenderloin;2023-01-24 22:15:00;2023012422
38658;3;Tenderloin;2023-01-24 22:15:00;2023012422
38659;57;Excelsior;2023-01-24 22:20:00;2023012422
38660;57;Bayview Hunters Point;2023-01-24 22:22:00;2023012422
38661;12;Mission;2023-01-24 22:23:00;2023012422
38662;43;Nob Hill;2023-01-24 22:23:00;2023012422
38663;30;Nob Hill;2023-01-24 22:23:00;2023012422
38664;45;Nob Hill;2023-01-24 22:23:00;2023012422
38665;39;Potrero Hill;2023-01-24 22:30:00;2023012422
38666;65;Tenderloin;2023-01-24 22:47:00;2023012422
38667;66;Tenderloin;2023-01-24 22:47:00;2023012422
38668;30;Potrero Hill;2023-01-24 23:00:00;2023012423
38669;45;Chinatown;2023-01-24 23:00:00;2023012423
38670;44;Mission;2023-01-24 23:00:00;2023012423
38671;45;Chinatown;2023-01-24 23:00:00;2023012423
38672;3;Mission;2023-01-24 23:17:00;2023012423
38673;3;Mission;2023-01-24 23:17:00;2023012423
38674;39;Chinatown;2023-01-24 23:21:00;2023012423
38675;39;Chinatown;2023-01-24 23:21:00;2023012423
38676;70;Western Addition;2023-01-24 23:43:00;2023012423
38677;3;Western Addition;2023-01-24 23:43:00;2023012423
38678;70;Western Addition;2023-01-24 23:43:00;2023012423
38679;5;Nob Hill;2023-01-25 00:00:00;2023012500
38680;43;Financial District/South Beach;2023-01-25 00:00:00;2023012500
38681;39;Western Addition;2023-01-25 00:15:00;2023012500
38682;43;Financial District/South Beach;2023-01-25 00:39:00;2023012500
38683;70;Mission;2023-01-25 00:56:00;2023012500
38684;18;Mission;2023-01-25 00:56:00;2023012500
38685;70;Mission;2023-01-25 00:56:00;2023012500
38686;3;South of Market;2023-01-25 01:11:00;2023012501
38687;5;Castro/Upper Market;2023-01-25 01:27:00;2023012501
38688;12;Tenderloin;2023-01-25 01:38:00;2023012501
38689;71;Tenderloin;2023-01-25 01:38:00;2023012501
38690;5;Sunset/Parkside;2023-01-25 01:58:00;2023012501
38691;5;Tenderloin;2023-01-25 02:00:00;2023012502
38692;39;Bayview Hunters Point;2023-01-25 02:00:00;2023012502
38693;5;Nob Hill;2023-01-25 02:22:00;2023012502
38694;44;Potrero Hill;2023-01-25 02:30:00;2023012502
38695;43;Tenderloin;2023-01-25 02:49:00;2023012502
38696;66;Tenderloin;2023-01-25 02:57:00;2023012502
38697;65;Tenderloin;2023-01-25 02:57:00;2023012502
38698;5;Noe Valley;2023-01-25 03:21:00;2023012503
38699;44;West of Twin Peaks;2023-01-25 04:00:00;2023012504
38700;70;Mission Bay;2023-01-25 04:04:00;2023012504
38701;5;Mission Bay;2023-01-25 04:04:00;2023012504
38702;44;Mission;2023-01-25 04:30:00;2023012504
38703;43;Mission;2023-01-25 04:30:00;2023012504
38704;5;Hayes Valley;2023-01-25 04:47:00;2023012504
38705;5;Hayes Valley;2023-01-25 05:00:00;2023012505
38706;5;Pacific Heights;2023-01-25 05:00:00;2023012505
38707;39;South of Market;2023-01-25 05:00:00;2023012505
38708;12;Tenderloin;2023-01-25 05:40:00;2023012505
38709;3;Tenderloin;2023-01-25 05:40:00;2023012505
38710;3;Tenderloin;2023-01-25 05:40:00;2023012505
38711;12;Tenderloin;2023-01-25 05:40:00;2023012505
38712;5;West of Twin Peaks;2023-01-25 06:17:00;2023012506
38713;44;Bayview Hunters Point;2023-01-25 06:30:00;2023012506
38714;43;Castro/Upper Market;2023-01-25 07:00:00;2023012507
38715;44;Mission;2023-01-25 07:04:00;2023012507
38716;43;Pacific Heights;2023-01-25 07:11:00;2023012507
38717;5;Pacific Heights;2023-01-25 07:11:00;2023012507
38718;39;Russian Hill;2023-01-25 07:15:00;2023012507
38719;39;Outer Richmond;2023-01-25 07:30:00;2023012507
38720;43;Outer Richmond;2023-01-25 07:30:00;2023012507
38721;44;Portola;2023-01-25 08:00:00;2023012508
38722;39;Portola;2023-01-25 09:00:00;2023012509
38723;39;Mission;2023-01-25 09:00:00;2023012509
38724;39;Excelsior;2023-01-25 09:00:00;2023012509
38725;12;Tenderloin;2023-01-25 09:00:00;2023012509
38726;39;Japantown;2023-01-25 09:05:00;2023012509
38727;5;Bayview Hunters Point;2023-01-25 09:07:00;2023012509
38728;45;Marina;2023-01-25 09:19:00;2023012509
38729;45;Marina;2023-01-25 09:19:00;2023012509
38730;39;North Beach;2023-01-25 09:22:00;2023012509
38731;39;Bernal Heights;2023-01-25 09:30:00;2023012509
38732;43;South of Market;2023-01-25 09:34:00;2023012509
38733;30;Bayview Hunters Point;2023-01-25 10:00:00;2023012510
38734;44;Glen Park;2023-01-25 10:00:00;2023012510
38735;18;Tenderloin;2023-01-25 10:08:00;2023012510
38736;39;North Beach;2023-01-25 10:30:00;2023012510
38737;44;Pacific Heights;2023-01-25 10:37:00;2023012510
38738;3;Nob Hill;2023-01-25 10:47:00;2023012510
38739;43;Nob Hill;2023-01-25 10:47:00;2023012510
38740;67;Nob Hill;2023-01-25 10:47:00;2023012510
38741;39;North Beach;2023-01-25 11:00:00;2023012511
38742;39;Inner Sunset;2023-01-25 11:00:00;2023012511
38743;3;South of Market;2023-01-25 11:00:00;2023012511
38744;3;Portola;2023-01-25 11:15:00;2023012511
38745;67;Mission;2023-01-25 11:20:00;2023012511
38746;3;Mission;2023-01-25 11:20:00;2023012511
38747;39;North Beach;2023-01-25 11:30:00;2023012511
38748;39;North Beach;2023-01-25 11:30:00;2023012511
38749;39;Lincoln Park;2023-01-25 11:30:00;2023012511
38750;39;Western Addition;2023-01-25 11:45:00;2023012511
38751;22;Noe Valley;2023-01-25 12:00:00;2023012512
38752;44;Mission;2023-01-25 12:00:00;2023012512
38753;43;North Beach;2023-01-25 12:00:00;2023012512
38754;3;Financial District/South Beach;2023-01-25 12:12:00;2023012512
38755;12;Portola;2023-01-25 12:20:00;2023012512
38756;3;Portola;2023-01-25 12:20:00;2023012512
38757;45;Portola;2023-01-25 12:20:00;2023012512
38758;30;Golden Gate Park;2023-01-25 12:21:00;2023012512
38759;18;Tenderloin;2023-01-25 12:22:00;2023012512
38760;18;Tenderloin;2023-01-25 12:22:00;2023012512
38761;18;Tenderloin;2023-01-25 12:22:00;2023012512
38762;67;Russian Hill;2023-01-25 12:24:00;2023012512
38763;39;Russian Hill;2023-01-25 12:24:00;2023012512
38764;39;Twin Peaks;2023-01-25 12:30:00;2023012512
38765;39;Marina;2023-01-25 12:41:00;2023012512
38766;12;Hayes Valley;2023-01-25 12:45:00;2023012512
38767;71;Hayes Valley;2023-01-25 12:45:00;2023012512
38768;3;Hayes Valley;2023-01-25 12:45:00;2023012512
38769;12;Noe Valley;2023-01-25 13:00:00;2023012513
38770;3;Noe Valley;2023-01-25 13:00:00;2023012513
38771;39;Western Addition;2023-01-25 13:00:00;2023012513
38772;5;South of Market;2023-01-25 13:00:00;2023012513
38773;39;Financial District/South Beach;2023-01-25 13:00:00;2023012513
38774;44;Bayview Hunters Point;2023-01-25 13:05:00;2023012513
38775;39;Hayes Valley;2023-01-25 13:15:00;2023012513
38776;45;South of Market;2023-01-25 13:20:00;2023012513
38777;18;South of Market;2023-01-25 13:20:00;2023012513
38778;12;Bayview Hunters Point;2023-01-25 13:22:00;2023012513
38779;39;Sunset/Parkside;2023-01-25 13:30:00;2023012513
38780;3;Western Addition;2023-01-25 13:35:00;2023012513
38781;39;Visitacion Valley;2023-01-25 13:46:00;2023012513
38782;66;Tenderloin;2023-01-25 13:47:00;2023012513
38783;18;Tenderloin;2023-01-25 13:53:00;2023012513
38784;18;Tenderloin;2023-01-25 13:53:00;2023012513
38785;44;Bayview Hunters Point;2023-01-25 14:20:00;2023012514
38786;30;Nob Hill;2023-01-25 14:40:00;2023012514
38787;39;Nob Hill;2023-01-25 14:40:00;2023012514
38788;3;Mission;2023-01-25 14:46:00;2023012514
38789;39;Western Addition;2023-01-25 15:00:00;2023012515
38790;39;Chinatown;2023-01-25 15:00:00;2023012515
38791;30;Chinatown;2023-01-25 15:00:00;2023012515
38792;39;Mission;2023-01-25 15:03:00;2023012515
38793;18;South of Market;2023-01-25 15:06:00;2023012515
38794;44;Bayview Hunters Point;2023-01-25 15:30:00;2023012515
38795;39;Mission;2023-01-25 15:45:00;2023012515
38796;18;Tenderloin;2023-01-25 15:46:00;2023012515
38797;18;Tenderloin;2023-01-25 15:46:00;2023012515
38798;44;Tenderloin;2023-01-25 16:00:00;2023012516
38799;3;Tenderloin;2023-01-25 16:03:00;2023012516
38800;57;Marina;2023-01-25 16:08:00;2023012516
38801;57;Marina;2023-01-25 16:08:00;2023012516
38802;57;Marina;2023-01-25 16:09:00;2023012516
38803;18;Tenderloin;2023-01-25 16:10:00;2023012516
38804;18;Tenderloin;2023-01-25 16:10:00;2023012516
38805;18;Tenderloin;2023-01-25 16:10:00;2023012516
38806;39;Bernal Heights;2023-01-25 16:19:00;2023012516
38807;71;Bernal Heights;2023-01-25 16:19:00;2023012516
38808;43;Bernal Heights;2023-01-25 16:19:00;2023012516
38809;12;South of Market;2023-01-25 16:22:00;2023012516
38810;12;South of Market;2023-01-25 16:22:00;2023012516
38811;39;Financial District/South Beach;2023-01-25 16:35:00;2023012516
38812;39;Japantown;2023-01-25 16:40:00;2023012516
38813;39;Financial District/South Beach;2023-01-25 16:45:00;2023012516
38814;39;Tenderloin;2023-01-25 16:45:00;2023012516
38815;5;Excelsior;2023-01-25 16:45:00;2023012516
38816;44;Mission Bay;2023-01-25 17:00:00;2023012517
38817;3;Chinatown;2023-01-25 17:21:00;2023012517
38818;5;Mission;2023-01-25 17:24:00;2023012517
38819;15;South of Market;2023-01-25 17:30:00;2023012517
38820;12;Bernal Heights;2023-01-25 17:31:00;2023012517
38821;12;North Beach;2023-01-25 17:49:00;2023012517
38822;43;Chinatown;2023-01-25 18:00:00;2023012518
38823;39;Bernal Heights;2023-01-25 18:00:00;2023012518
38824;39;Russian Hill;2023-01-25 18:25:00;2023012518
38825;5;Haight Ashbury;2023-01-25 18:30:00;2023012518
38826;43;Outer Mission;2023-01-25 18:39:00;2023012518
38827;44;West of Twin Peaks;2023-01-25 19:00:00;2023012519
38828;39;South of Market;2023-01-25 19:00:00;2023012519
38829;43;Mission;2023-01-25 19:15:00;2023012519
38830;39;Excelsior;2023-01-25 19:25:00;2023012519
38831;66;South of Market;2023-01-25 19:27:00;2023012519
38832;56;South of Market;2023-01-25 19:27:00;2023012519
38833;39;Tenderloin;2023-01-25 19:30:00;2023012519
38834;3;Nob Hill;2023-01-25 19:35:00;2023012519
38835;3;Nob Hill;2023-01-25 19:35:00;2023012519
38836;18;South of Market;2023-01-25 19:45:00;2023012519
38837;18;South of Market;2023-01-25 19:45:00;2023012519
38838;39;Sunset/Parkside;2023-01-25 19:54:00;2023012519
38839;39;Japantown;2023-01-25 20:00:00;2023012520
38840;39;Hayes Valley;2023-01-25 20:00:00;2023012520
38841;39;Hayes Valley;2023-01-25 20:15:00;2023012520
38842;67;Tenderloin;2023-01-25 20:25:00;2023012520
38843;43;Noe Valley;2023-01-25 20:30:00;2023012520
38844;5;Tenderloin;2023-01-25 20:40:00;2023012520
38845;43;South of Market;2023-01-25 20:43:00;2023012520
38846;39;Bayview Hunters Point;2023-01-25 20:45:00;2023012520
38847;43;Bayview Hunters Point;2023-01-25 21:00:00;2023012521
38848;44;Haight Ashbury;2023-01-25 21:00:00;2023012521
38849;39;Sunset/Parkside;2023-01-25 21:00:00;2023012521
38850;5;Bayview Hunters Point;2023-01-25 21:11:00;2023012521
38851;3;Potrero Hill;2023-01-25 21:11:00;2023012521
38852;3;Potrero Hill;2023-01-25 21:11:00;2023012521
38853;67;Bayview Hunters Point;2023-01-25 21:18:00;2023012521
38854;18;Bayview Hunters Point;2023-01-25 21:18:00;2023012521
38855;44;Nob Hill;2023-01-25 21:45:00;2023012521
38856;39;Castro/Upper Market;2023-01-25 21:55:00;2023012521
38857;30;Mission;2023-01-25 22:07:00;2023012522
38858;3;Mission Bay;2023-01-25 22:21:00;2023012522
38859;5;Marina;2023-01-25 22:30:00;2023012522
38860;43;Portola;2023-01-25 22:37:00;2023012522
38861;39;Sunset/Parkside;2023-01-25 23:00:00;2023012523
38862;39;North Beach;2023-01-25 23:00:00;2023012523
38863;50;Castro/Upper Market;2023-01-25 23:30:00;2023012523
38864;24;Tenderloin;2023-01-26 00:14:00;2023012600
38865;39;Tenderloin;2023-01-26 00:14:00;2023012600
38866;49;Tenderloin;2023-01-26 00:14:00;2023012600
38867;43;Chinatown;2023-01-26 00:28:00;2023012600
38868;70;South of Market;2023-01-26 00:44:00;2023012600
38869;44;Twin Peaks;2023-01-26 01:00:00;2023012601
38870;57;Tenderloin;2023-01-26 01:00:00;2023012601
38871;38;Tenderloin;2023-01-26 01:00:00;2023012601
38872;49;Hayes Valley;2023-01-26 01:07:00;2023012601
38873;67;Hayes Valley;2023-01-26 01:07:00;2023012601
38874;5;Sunset/Parkside;2023-01-26 01:14:00;2023012601
38875;67;Financial District/South Beach;2023-01-26 01:52:00;2023012601
38876;39;Inner Sunset;2023-01-26 02:00:00;2023012602
38877;5;Nob Hill;2023-01-26 02:07:00;2023012602
38878;5;Lakeshore;2023-01-26 02:30:00;2023012602
38879;39;West of Twin Peaks;2023-01-26 02:30:00;2023012602
38880;66;Tenderloin;2023-01-26 02:34:00;2023012602
38881;57;South of Market;2023-01-26 03:00:00;2023012603
38882;39;Nob Hill;2023-01-26 03:54:00;2023012603
38883;43;Nob Hill;2023-01-26 03:54:00;2023012603
38884;43;Twin Peaks;2023-01-26 04:20:00;2023012604
38885;5;Mission;2023-01-26 04:30:00;2023012604
38886;39;Mission;2023-01-26 04:30:00;2023012604
38887;2;Outer Richmond;2023-01-26 04:45:00;2023012604
38888;43;Inner Richmond;2023-01-26 04:57:00;2023012604
38889;5;Bayview Hunters Point;2023-01-26 06:00:00;2023012606
38890;18;Bayview Hunters Point;2023-01-26 06:00:00;2023012606
38891;43;Tenderloin;2023-01-26 06:00:00;2023012606
38892;44;Bayview Hunters Point;2023-01-26 06:00:00;2023012606
38893;43;Tenderloin;2023-01-26 06:00:00;2023012606
38894;39;South of Market;2023-01-26 06:00:00;2023012606
38895;39;Oceanview/Merced/Ingleside;2023-01-26 06:30:00;2023012606
38896;67;Russian Hill;2023-01-26 06:38:00;2023012606
38897;30;Inner Sunset;2023-01-26 07:00:00;2023012607
38898;44;Mission;2023-01-26 07:00:00;2023012607
38899;65;Excelsior;2023-01-26 07:23:00;2023012607
38900;66;Excelsior;2023-01-26 07:23:00;2023012607
38901;5;Nob Hill;2023-01-26 07:47:00;2023012607
38902;43;Excelsior;2023-01-26 07:54:00;2023012607
38903;67;Excelsior;2023-01-26 07:54:00;2023012607
38904;44;Bayview Hunters Point;2023-01-26 08:00:00;2023012608
38905;43;Mission;2023-01-26 08:22:00;2023012608
38906;39;Western Addition;2023-01-26 08:23:00;2023012608
38907;12;Bayview Hunters Point;2023-01-26 08:31:00;2023012608
38908;3;Financial District/South Beach;2023-01-26 09:10:00;2023012609
38909;43;Tenderloin;2023-01-26 09:14:00;2023012609
38910;39;Inner Sunset;2023-01-26 09:30:00;2023012609
38911;2;Haight Ashbury;2023-01-26 10:00:00;2023012610
38912;39;Western Addition;2023-01-26 10:00:00;2023012610
38913;39;Financial District/South Beach;2023-01-26 10:11:00;2023012610
38914;43;Tenderloin;2023-01-26 10:20:00;2023012610
38915;39;Nob Hill;2023-01-26 10:30:00;2023012610
38916;39;Inner Sunset;2023-01-26 10:30:00;2023012610
38917;43;Outer Richmond;2023-01-26 10:30:00;2023012610
38918;70;Western Addition;2023-01-26 10:34:00;2023012610
38919;70;Western Addition;2023-01-26 10:34:00;2023012610
38920;70;Western Addition;2023-01-26 10:34:00;2023012610
38921;5;Chinatown;2023-01-26 10:45:00;2023012610
38922;44;Western Addition;2023-01-26 10:46:00;2023012610
38923;5;Western Addition;2023-01-26 10:46:00;2023012610
38924;3;Outer Mission;2023-01-26 10:54:00;2023012610
38925;3;Outer Richmond;2023-01-26 10:58:00;2023012610
38926;39;Portola;2023-01-26 11:00:00;2023012611
38927;39;Chinatown;2023-01-26 11:00:00;2023012611
38928;44;Nob Hill;2023-01-26 11:00:00;2023012611
38929;12;Outer Mission;2023-01-26 11:17:00;2023012611
38930;3;Tenderloin;2023-01-26 11:25:00;2023012611
38931;39;Outer Richmond;2023-01-26 11:30:00;2023012611
38932;5;Tenderloin;2023-01-26 11:31:00;2023012611
38933;57;Outer Richmond;2023-01-26 11:34:00;2023012611
38934;39;Marina;2023-01-26 11:45:00;2023012611
38935;43;Marina;2023-01-26 11:45:00;2023012611
38936;67;Tenderloin;2023-01-26 11:50:00;2023012611
38937;12;Tenderloin;2023-01-26 11:50:00;2023012611
38938;39;North Beach;2023-01-26 11:58:00;2023012611
38939;39;Golden Gate Park;2023-01-26 12:00:00;2023012612
38940;5;Sunset/Parkside;2023-01-26 12:00:00;2023012612
38941;44;Marina;2023-01-26 12:00:00;2023012612
38942;3;South of Market;2023-01-26 12:00:00;2023012612
38943;39;Haight Ashbury;2023-01-26 12:00:00;2023012612
38944;44;Visitacion Valley;2023-01-26 12:05:00;2023012612
38945;39;Pacific Heights;2023-01-26 12:30:00;2023012612
38946;30;Lakeshore;2023-01-26 12:30:00;2023012612
38947;39;Visitacion Valley;2023-01-26 12:30:00;2023012612
38948;43;Golden Gate Park;2023-01-26 12:40:00;2023012612
38949;45;Golden Gate Park;2023-01-26 12:40:00;2023012612
38950;39;Pacific Heights;2023-01-26 12:50:00;2023012612
38951;39;Portola;2023-01-26 12:59:00;2023012612
38952;44;Mission;2023-01-26 13:00:00;2023012613
38953;30;Sunset/Parkside;2023-01-26 13:00:00;2023012613
38954;30;Sunset/Parkside;2023-01-26 13:00:00;2023012613
