time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),cloudcover (%),windspeed_10m (m/s)
2023-01-10T12:00,11.2,80,0.80,100,8.36
2023-01-10T13:00,11.5,80,1.60,68,7.53
2023-01-10T14:00,12.1,77,0.50,67,8.40
2023-01-10T15:00,11.8,75,2.90,84,7.96
2023-01-10T16:00,11.5,83,0.10,44,6.40
2023-01-10T17:00,11.7,83,0.10,48,6.22
2023-01-10T18:00,11.4,82,0.20,50,5.94
2023-01-10T19:00,10.7,84,0.10,34,5.45
2023-01-10T20:00,10.6,85,0.20,26,5.02
2023-01-10T21:00,10.3,89,0.40,16,4.62
2023-01-10T22:00,10.1,91,0.20,40,4.36
2023-01-10T23:00,10.1,93,0.50,57,4.27
2023-01-11T00:00,9.4,93,0.70,76,4.55
2023-01-11T01:00,9.6,92,0.40,100,4.80
2023-01-11T02:00,9.6,92,0.40,100,5.10
2023-01-11T03:00,10.0,90,0.30,100,5.56
2023-01-11T04:00,10.2,89,0.60,100,5.98
2023-01-11T05:00,10.3,90,0.90,100,6.58
2023-01-11T06:00,10.4,89,1.10,100,6.90
2023-01-11T07:00,10.5,88,1.40,100,7.29
2023-01-11T08:00,10.7,87,1.60,100,7.10
2023-01-11T09:00,11.0,86,1.50,100,6.86
2023-01-11T10:00,11.6,85,1.60,100,6.22
2023-01-11T11:00,12.2,85,2.20,100,6.86
2023-01-11T12:00,12.2,81,2.00,100,7.54
2023-01-11T13:00,12.4,85,3.00,100,7.99
2023-01-11T14:00,12.6,87,3.70,100,8.23
2023-01-11T15:00,12.7,89,3.60,100,7.67
2023-01-11T16:00,12.8,92,3.60,100,7.41
2023-01-11T17:00,12.9,94,3.00,100,7.36
2023-01-11T18:00,13.0,94,1.80,100,7.92
2023-01-11T19:00,13.1,93,1.20,100,8.35
2023-01-11T20:00,13.4,91,0.90,100,8.66
2023-01-11T21:00,13.5,89,0.60,100,8.66
2023-01-11T22:00,13.4,87,0.30,100,8.29
2023-01-11T23:00,13.2,86,0.10,100,7.95
2023-01-12T00:00,13.1,87,0.00,100,7.84
2023-01-12T01:00,12.8,87,0.00,100,7.38
2023-01-12T02:00,12.5,87,0.10,70,6.86
2023-01-12T03:00,12.1,87,0.00,100,7.24
2023-01-12T04:00,11.6,88,0.00,100,7.26
2023-01-12T05:00,11.1,88,0.00,89,6.72
2023-01-12T06:00,10.6,88,0.00,70,6.12
2023-01-12T07:00,10.0,88,0.00,42,5.86
2023-01-12T08:00,9.6,88,0.00,31,5.55
2023-01-12T09:00,9.5,88,0.00,32,4.77
2023-01-12T10:00,11.3,85,0.00,36,4.08
2023-01-12T11:00,13.7,76,0.00,34,3.96
2023-01-12T12:00,15.2,72,0.00,31,4.67
2023-01-12T13:00,16.3,68,0.00,19,5.19
2023-01-12T14:00,17.1,65,0.00,23,5.87
2023-01-12T15:00,17.1,65,0.00,26,5.99
2023-01-12T16:00,16.7,66,0.00,26,6.05
2023-01-12T17:00,16.0,70,0.00,29,6.50
2023-01-12T18:00,14.8,72,0.00,25,6.57
2023-01-12T19:00,13.9,74,0.00,45,6.49
2023-01-12T20:00,13.3,74,0.00,50,6.55
2023-01-12T21:00,12.9,75,0.10,46,6.70
2023-01-12T22:00,12.7,76,0.40,59,6.66
2023-01-12T23:00,12.4,77,0.30,53,6.76
2023-01-13T00:00,13.0,73,0.00,66,6.96
2023-01-13T01:00,13.0,69,0.40,99,7.13
2023-01-13T02:00,13.1,66,0.30,100,7.33
2023-01-13T03:00,13.2,66,0.30,100,7.19
2023-01-13T04:00,13.2,66,0.20,100,6.80
2023-01-13T05:00,13.2,67,0.10,100,6.54
2023-01-13T06:00,13.1,69,0.10,100,6.94
2023-01-13T07:00,13.0,72,0.50,100,7.39
2023-01-13T08:00,12.8,77,2.20,100,8.04
2023-01-13T09:00,12.8,82,4.40,100,8.32
2023-01-13T10:00,12.8,89,3.30,100,7.63
2023-01-13T11:00,12.7,94,0.80,100,6.15
2023-01-13T12:00,13.0,92,0.70,29,5.71
2023-01-13T13:00,13.8,87,0.30,60,5.73
2023-01-13T14:00,14.6,87,0.30,78,6.71
2023-01-13T15:00,14.3,87,0.30,100,6.96
2023-01-13T16:00,14.0,89,0.20,85,6.26
2023-01-13T17:00,13.7,88,0.40,71,5.67
2023-01-13T18:00,13.1,91,0.10,100,5.46
2023-01-13T19:00,12.7,91,0.10,100,4.90
2023-01-13T20:00,12.5,92,0.20,100,4.50
2023-01-13T21:00,12.3,92,0.60,100,4.65
2023-01-13T22:00,12.0,93,0.60,100,5.54
2023-01-13T23:00,11.8,93,0.50,100,6.22
2023-01-14T00:00,11.9,93,0.90,100,6.71
2023-01-14T01:00,11.6,93,1.30,100,6.86
2023-01-14T02:00,11.6,93,0.70,100,7.05
2023-01-14T03:00,11.6,93,0.30,100,7.80
2023-01-14T04:00,11.9,92,0.60,100,8.72
2023-01-14T05:00,12.0,91,1.60,100,9.74
2023-01-14T06:00,12.0,93,1.90,100,10.41
2023-01-14T07:00,12.1,93,2.00,100,10.52
2023-01-14T08:00,12.4,94,2.70,100,10.43
2023-01-14T09:00,12.7,93,5.20,100,10.04
2023-01-14T10:00,12.8,95,2.20,86,8.01
2023-01-14T11:00,13.0,91,0.10,74,7.12
2023-01-14T12:00,14.0,77,0.10,93,6.64
2023-01-14T13:00,13.5,82,1.20,100,6.81
2023-01-14T14:00,13.6,81,0.90,100,8.02
2023-01-14T15:00,12.3,84,1.30,89,7.12
2023-01-14T16:00,11.8,86,1.50,100,6.36
2023-01-14T17:00,11.3,88,0.80,100,5.70
2023-01-14T18:00,10.7,90,0.30,100,5.36
2023-01-14T19:00,10.5,90,0.10,100,4.63
2023-01-14T20:00,10.6,89,0.90,67,3.88
2023-01-14T21:00,10.0,91,0.80,46,4.60
2023-01-14T22:00,9.5,89,0.70,65,4.62
2023-01-14T23:00,9.3,90,0.50,68,4.87
2023-01-15T00:00,9.5,89,0.10,78,4.53
2023-01-15T01:00,9.3,89,0.00,93,4.42
2023-01-15T02:00,9.3,88,0.00,75,3.31
2023-01-15T03:00,9.0,89,0.10,56,3.29
2023-01-15T04:00,8.9,89,0.40,76,2.52
2023-01-15T05:00,8.6,91,0.60,84,2.16
2023-01-15T06:00,8.7,93,0.30,95,2.92
2023-01-15T07:00,8.5,93,0.20,89,2.56
2023-01-15T08:00,8.5,94,0.40,100,3.16
2023-01-15T09:00,8.9,94,0.30,89,3.08
2023-01-15T10:00,10.0,92,0.20,84,2.81
2023-01-15T11:00,10.8,90,0.10,88,2.42
2023-01-15T12:00,11.6,86,0.00,100,2.20
2023-01-15T13:00,11.9,86,0.10,100,2.77
2023-01-15T14:00,11.6,84,0.10,100,3.74
2023-01-15T15:00,11.3,82,0.20,98,3.32
2023-01-15T16:00,10.9,82,0.60,99,3.34
2023-01-15T17:00,10.5,84,0.50,100,3.40
2023-01-15T18:00,10.1,84,0.60,100,4.24
2023-01-15T19:00,9.8,83,1.00,100,4.53
2023-01-15T20:00,9.4,83,1.50,100,4.77
2023-01-15T21:00,8.9,85,1.70,100,5.40
2023-01-15T22:00,8.7,84,1.70,100,5.28
2023-01-15T23:00,8.4,84,1.60,100,4.79
2023-01-16T00:00,8.8,87,1.80,100,6.22
2023-01-16T01:00,8.4,87,1.90,100,6.96
2023-01-16T02:00,8.1,88,1.50,100,7.25
2023-01-16T03:00,7.7,90,1.50,100,5.38
2023-01-16T04:00,7.4,91,1.00,100,6.04
2023-01-16T05:00,7.7,89,0.30,100,6.54
2023-01-16T06:00,8.3,83,0.10,99,6.50
2023-01-16T07:00,8.5,83,0.00,100,7.53
2023-01-16T08:00,8.3,83,0.00,100,8.71
2023-01-16T09:00,8.5,84,0.00,88,8.74
2023-01-16T10:00,9.6,81,0.00,76,8.32
2023-01-16T11:00,10.7,75,0.00,69,8.03
2023-01-16T12:00,11.3,68,0.00,68,8.19
2023-01-16T13:00,11.7,64,0.00,55,8.10
2023-01-16T14:00,11.9,63,0.00,62,8.15
2023-01-16T15:00,12.0,62,0.00,100,8.99
2023-01-16T16:00,11.8,64,0.00,97,8.75
2023-01-16T17:00,11.5,65,0.00,68,8.30
2023-01-16T18:00,10.8,69,0.00,38,7.74
2023-01-16T19:00,10.1,73,0.00,32,7.08
2023-01-16T20:00,9.6,76,0.00,51,7.03
2023-01-16T21:00,9.1,78,0.00,32,6.93
2023-01-16T22:00,9.0,80,0.00,6,6.17
2023-01-16T23:00,8.6,82,0.00,0,5.53
2023-01-17T00:00,8.3,84,0.00,0,5.45
2023-01-17T01:00,7.9,85,0.00,0,5.59
2023-01-17T02:00,7.5,87,0.00,0,5.73
2023-01-17T03:00,7.2,87,0.00,0,5.71
2023-01-17T04:00,6.8,88,0.00,0,5.49
2023-01-17T05:00,6.4,89,0.00,0,5.05
2023-01-17T06:00,6.0,90,0.00,0,4.89
2023-01-17T07:00,5.5,92,0.00,0,4.53
2023-01-17T08:00,4.7,95,0.00,0,3.73
2023-01-17T09:00,4.4,96,0.00,0,3.67
2023-01-17T10:00,6.7,91,0.00,0,3.31
2023-01-17T11:00,8.3,83,0.00,0,3.26
2023-01-17T12:00,10.3,69,0.00,0,3.41
2023-01-17T13:00,11.4,65,0.00,0,3.84
2023-01-17T14:00,12.2,61,0.00,0,4.30
2023-01-17T15:00,12.6,59,0.00,0,4.25
2023-01-17T16:00,12.7,59,0.00,0,4.28
2023-01-17T17:00,12.4,61,0.00,0,4.47
2023-01-17T18:00,11.3,70,0.00,0,4.34
2023-01-17T19:00,10.2,77,0.00,0,4.19
2023-01-17T20:00,9.4,81,0.00,0,3.92
2023-01-17T21:00,8.7,85,0.00,0,3.32
2023-01-17T22:00,8.1,87,0.00,3,2.90
2023-01-17T23:00,7.3,90,0.00,15,2.84
2023-01-18T00:00,8.9,85,0.00,25,2.92
2023-01-18T01:00,8.5,88,0.00,28,2.86
2023-01-18T02:00,8.1,91,0.00,28,2.36
2023-01-18T03:00,7.8,94,0.00,29,1.40
2023-01-18T04:00,7.6,96,0.00,29,0.81
2023-01-18T05:00,7.4,96,0.00,29,1.24
2023-01-18T06:00,7.3,97,0.00,28,1.12
2023-01-18T07:00,7.2,97,0.00,14,0.89
2023-01-18T08:00,7.0,97,0.00,76,1.25
2023-01-18T09:00,7.1,97,0.00,89,0.22
2023-01-18T10:00,8.4,96,0.00,87,0.57
2023-01-18T11:00,10.3,85,0.00,54,0.28
2023-01-18T12:00,10.6,82,0.00,43,0.70
2023-01-18T13:00,11.6,74,0.00,35,1.32
2023-01-18T14:00,12.2,70,0.00,58,2.12
2023-01-18T15:00,12.4,70,0.00,100,1.43
2023-01-18T16:00,12.3,72,0.00,100,2.16
2023-01-18T17:00,11.7,79,0.00,78,3.60
2023-01-18T18:00,11.2,85,0.10,100,4.36
2023-01-18T19:00,10.7,88,0.20,100,5.34
2023-01-18T20:00,10.5,89,0.30,100,6.16
2023-01-18T21:00,10.5,88,0.80,100,6.66
2023-01-18T22:00,10.6,88,1.70,100,5.32
2023-01-18T23:00,10.5,90,1.60,100,5.28
2023-01-19T00:00,10.2,87,0.20,72,5.44
2023-01-19T01:00,9.6,83,0.00,22,5.64
2023-01-19T02:00,8.9,82,0.00,6,5.54
2023-01-19T03:00,8.3,83,0.00,32,4.46
2023-01-19T04:00,7.3,86,0.00,29,4.24
2023-01-19T05:00,6.5,88,0.00,14,4.10
2023-01-19T06:00,6.0,89,0.00,8,3.78
2023-01-19T07:00,5.4,90,0.00,23,4.05
2023-01-19T08:00,4.9,91,0.00,20,3.80
2023-01-19T09:00,4.6,92,0.00,12,4.03
2023-01-19T10:00,6.8,87,0.00,8,4.03
2023-01-19T11:00,8.3,78,0.00,10,3.86
2023-01-19T12:00,9.8,72,0.00,21,3.40
2023-01-19T13:00,10.6,65,0.00,30,2.93
2023-01-19T14:00,11.3,62,0.00,34,2.72
2023-01-19T15:00,11.7,59,0.00,50,2.41
2023-01-19T16:00,12.0,58,0.00,55,3.25
2023-01-19T17:00,11.9,58,0.00,26,3.80
2023-01-19T18:00,11.3,64,0.00,7,3.77
2023-01-19T19:00,10.2,73,0.00,4,3.50
2023-01-19T20:00,9.0,80,0.00,6,3.55
2023-01-19T21:00,8.2,84,0.00,17,3.28
2023-01-19T22:00,7.3,87,0.00,20,3.01
2023-01-19T23:00,6.6,88,0.00,21,3.01
2023-01-20T00:00,6.2,85,0.00,11,2.86
2023-01-20T01:00,5.7,80,0.00,8,2.93
2023-01-20T02:00,5.3,73,0.00,10,2.93
2023-01-20T03:00,4.8,70,0.00,17,2.42
2023-01-20T04:00,4.5,67,0.00,20,2.60
2023-01-20T05:00,4.2,65,0.00,12,2.84
2023-01-20T06:00,3.8,65,0.00,2,3.45
2023-01-20T07:00,3.3,66,0.00,0,3.32
2023-01-20T08:00,3.1,66,0.00,0,2.81
2023-01-20T09:00,3.6,62,0.00,0,2.45
2023-01-20T10:00,5.7,69,0.00,0,2.47
2023-01-20T11:00,8.8,44,0.00,0,2.21
2023-01-20T12:00,10.1,43,0.00,0,2.66
2023-01-20T13:00,11.0,42,0.00,0,2.82
2023-01-20T14:00,11.6,41,0.00,0,2.55
2023-01-20T15:00,12.1,40,0.00,0,1.77
2023-01-20T16:00,12.3,40,0.00,0,1.61
2023-01-20T17:00,12.0,43,0.00,0,1.14
2023-01-20T18:00,10.9,51,0.00,0,0.58
2023-01-20T19:00,9.0,71,0.00,0,0.50
2023-01-20T20:00,9.4,54,0.00,0,0.72
2023-01-20T21:00,8.8,58,0.00,0,1.14
2023-01-20T22:00,8.2,62,0.00,0,1.50
2023-01-20T23:00,7.6,67,0.00,0,1.52
2023-01-21T00:00,7.5,67,0.00,0,1.60
2023-01-21T01:00,7.0,70,0.00,0,1.80
2023-01-21T02:00,6.6,71,0.00,0,1.71
2023-01-21T03:00,6.3,72,0.00,22,1.75
2023-01-21T04:00,6.0,73,0.00,0,1.57
2023-01-21T05:00,5.8,74,0.00,0,1.41
2023-01-21T06:00,5.5,75,0.00,0,1.71
2023-01-21T07:00,4.4,79,0.00,7,1.84
2023-01-21T08:00,3.2,80,0.00,1,1.79
2023-01-21T09:00,3.1,80,0.00,3,1.89
2023-01-21T10:00,5.0,86,0.00,6,1.97
2023-01-21T11:00,9.0,67,0.00,15,1.63
2023-01-21T12:00,9.3,62,0.00,19,1.39
2023-01-21T13:00,10.5,56,0.00,21,1.32
2023-01-21T14:00,11.4,54,0.00,27,1.53
2023-01-21T15:00,12.1,52,0.00,0,2.64
2023-01-21T16:00,12.3,52,0.00,0,2.75
2023-01-21T17:00,12.1,54,0.00,25,2.53
2023-01-21T18:00,11.3,61,0.00,28,1.87
2023-01-21T19:00,9.8,77,0.00,30,2.86
2023-01-21T20:00,8.1,85,0.00,29,2.47
2023-01-21T21:00,7.0,88,0.00,29,2.69
2023-01-21T22:00,6.5,90,0.00,28,3.70
2023-01-21T23:00,6.5,91,0.00,30,3.24
2023-01-22T00:00,6.4,93,0.00,29,3.94
2023-01-22T01:00,5.6,95,0.00,30,5.04
2023-01-22T02:00,6.1,94,0.00,32,5.66
2023-01-22T03:00,6.4,92,0.00,29,4.67
2023-01-22T04:00,6.7,91,0.00,24,4.82
2023-01-22T05:00,6.8,91,0.00,23,4.77
2023-01-22T06:00,6.7,91,0.00,25,4.66
2023-01-22T07:00,6.4,93,0.00,22,4.61
2023-01-22T08:00,6.0,93,0.00,22,4.92
2023-01-22T09:00,5.4,94,0.00,15,4.92
2023-01-22T10:00,6.7,90,0.00,8,5.06
2023-01-22T11:00,8.5,82,0.00,15,5.41
2023-01-22T12:00,10.4,68,0.00,11,5.69
2023-01-22T13:00,12.1,61,0.00,1,6.13
2023-01-22T14:00,13.3,53,0.00,1,6.27
2023-01-22T15:00,14.1,46,0.00,0,6.13
2023-01-22T16:00,14.3,42,0.00,0,5.35
2023-01-22T17:00,13.9,45,0.00,0,5.46
2023-01-22T18:00,12.6,48,0.00,0,5.33
2023-01-22T19:00,10.9,50,0.00,0,5.61
2023-01-22T20:00,10.0,50,0.00,0,5.68
2023-01-22T21:00,9.4,50,0.00,0,5.55
2023-01-22T22:00,8.8,53,0.00,1,5.44
2023-01-22T23:00,8.5,54,0.00,1,5.24
2023-01-23T00:00,8.6,54,0.00,0,5.02
2023-01-23T01:00,8.5,50,0.00,0,5.30
2023-01-23T02:00,8.1,49,0.00,0,5.60
2023-01-23T03:00,7.8,48,0.00,0,4.52
2023-01-23T04:00,7.5,49,0.00,19,4.52
2023-01-23T05:00,7.2,51,0.00,23,4.81
2023-01-23T06:00,6.8,52,0.00,3,5.13
2023-01-23T07:00,6.3,55,0.00,0,5.12
2023-01-23T08:00,5.7,57,0.00,0,4.75
2023-01-23T09:00,5.4,60,0.00,0,4.00
2023-01-23T10:00,7.9,58,0.00,0,3.61
2023-01-23T11:00,10.6,45,0.00,0,3.21
2023-01-23T12:00,12.6,42,0.00,0,3.34
2023-01-23T13:00,13.7,40,0.00,0,3.14
2023-01-23T14:00,14.6,38,0.00,0,2.75
2023-01-23T15:00,15.3,36,0.00,0,1.70
2023-01-23T16:00,15.6,35,0.00,0,1.98
2023-01-23T17:00,15.2,39,0.00,0,1.63
2023-01-23T18:00,13.9,46,0.00,0,1.02
2023-01-23T19:00,13.2,41,0.00,0,1.12
2023-01-23T20:00,12.2,45,0.00,0,1.35
2023-01-23T21:00,11.3,49,0.00,0,1.39
2023-01-23T22:00,10.4,54,0.00,0,1.52
2023-01-23T23:00,9.9,58,0.00,0,1.20
2023-01-24T00:00,10.1,65,0.00,0,0.98
2023-01-24T01:00,9.6,66,0.00,0,1.26
2023-01-24T02:00,7.9,69,0.00,0,2.00
2023-01-24T03:00,6.1,71,0.00,0,2.57
2023-01-24T04:00,5.2,70,0.00,0,2.71
2023-01-24T05:00,4.9,69,0.00,0,2.50
2023-01-24T06:00,4.3,72,0.00,0,2.40
2023-01-24T07:00,3.9,74,0.00,0,2.40
2023-01-24T08:00,3.6,75,0.00,0,2.30
2023-01-24T09:00,3.6,77,0.00,0,2.42
2023-01-24T10:00,6.8,75,0.00,0,2.63
2023-01-24T11:00,10.5,55,0.00,0,2.72
2023-01-24T12:00,12.2,53,0.00,0,2.62
2023-01-24T13:00,13.3,50,0.00,0,2.35
2023-01-24T14:00,14.1,50,0.00,0,1.75
2023-01-24T15:00,14.7,49,0.00,1,0.98
2023-01-24T16:00,14.9,49,0.00,1,1.75
2023-01-24T17:00,14.7,52,0.00,0,2.06
2023-01-24T18:00,13.7,56,0.00,0,1.86
2023-01-24T19:00,11.9,68,0.00,0,1.89
2023-01-24T20:00,9.8,78,0.00,0,2.01
2023-01-24T21:00,8.4,83,0.00,0,2.19
2023-01-24T22:00,7.8,85,0.00,0,2.34
2023-01-24T23:00,8.0,85,0.00,0,2.37
2023-01-25T00:00,9.4,82,0.00,0,2.08
2023-01-25T01:00,9.3,85,0.00,1,1.58
2023-01-25T02:00,8.8,88,0.00,5,0.91
2023-01-25T03:00,8.3,91,0.00,2,1.81
2023-01-25T04:00,6.1,94,0.00,1,2.21
2023-01-25T05:00,5.1,94,0.00,1,2.10
2023-01-25T06:00,4.2,95,0.00,0,2.20
2023-01-25T07:00,3.4,95,0.00,0,2.14
2023-01-25T08:00,3.3,93,0.00,0,1.96
2023-01-25T09:00,3.8,91,0.00,0,1.68
2023-01-25T10:00,7.7,83,0.00,0,1.70
2023-01-25T11:00,12.0,59,0.00,0,1.50
2023-01-25T12:00,13.1,55,0.00,0,1.39
2023-01-25T13:00,14.5,53,0.00,0,1.61
2023-01-25T14:00,15.8,51,0.00,0,2.19
2023-01-25T15:00,16.9,49,0.00,0,2.66
2023-01-25T16:00,17.5,47,0.00,0,3.27
2023-01-25T17:00,17.1,53,0.00,0,3.55
2023-01-25T18:00,16.1,58,0.00,0,3.54
2023-01-25T19:00,13.8,70,0.00,0,3.32
2023-01-25T20:00,11.8,72,0.00,0,3.02
2023-01-25T21:00,10.5,72,0.00,0,2.75
2023-01-25T22:00,9.7,71,0.00,0,2.50
2023-01-25T23:00,9.1,70,0.00,0,2.45
2023-01-26T00:00,10.0,65,0.00,0,2.42
2023-01-26T01:00,9.0,66,0.00,0,2.62
2023-01-26T02:00,8.3,69,0.00,0,2.84
2023-01-26T03:00,8.0,69,0.00,0,2.97
2023-01-26T04:00,8.1,68,0.00,0,2.88
2023-01-26T05:00,7.6,69,0.00,0,2.95
2023-01-26T06:00,7.2,69,0.00,0,2.88
2023-01-26T07:00,6.8,70,0.00,0,2.92
2023-01-26T08:00,6.5,71,0.00,0,3.23
2023-01-26T09:00,6.7,70,0.00,0,3.71
2023-01-26T10:00,9.3,68,0.00,0,3.91
2023-01-26T11:00,12.3,57,0.00,0,4.02
2023-01-26T12:00,14.0,54,0.00,0,4.13
2023-01-26T13:00,15.1,52,0.00,0,4.13
2023-01-26T14:00,15.9,51,0.00,0,3.85
2023-01-26T15:00,16.5,50,0.00,0,2.52
2023-01-26T16:00,16.6,50,0.00,0,1.75
2023-01-26T17:00,16.2,52,0.00,0,0.67
2023-01-26T18:00,15.1,60,0.00,0,1.58
2023-01-26T19:00,13.2,72,0.00,0,2.64
2023-01-26T20:00,13.0,64,0.00,0,3.00
2023-01-26T21:00,9.9,80,0.00,0,2.97
2023-01-26T22:00,8.6,85,0.00,0,2.83
2023-01-26T23:00,8.1,86,0.00,0,2.69
2023-01-27T00:00,8.7,83,0.00,0,2.41
2023-01-27T01:00,10.4,79,0.00,0,2.25
2023-01-27T02:00,9.9,80,0.00,0,1.84
2023-01-27T03:00,6.8,91,0.00,5,1.22
2023-01-27T04:00,6.2,94,0.00,24,1.36
2023-01-27T05:00,7.1,93,0.00,23,0.82
2023-01-27T06:00,7.9,93,0.00,84,0.60
2023-01-27T07:00,7.5,95,0.00,90,1.20
2023-01-27T08:00,7.2,96,0.00,90,0.82
2023-01-27T09:00,6.9,96,0.00,90,0.94
2023-01-27T10:00,8.4,93,0.00,90,0.78
2023-01-27T11:00,10.9,85,0.00,90,0.91
2023-01-27T12:00,10.6,84,0.00,31,0.81
2023-01-27T13:00,11.9,76,0.00,7,0.82
2023-01-27T14:00,12.8,72,0.00,19,2.22
2023-01-27T15:00,13.3,70,0.00,17,2.70
2023-01-27T16:00,13.1,72,0.00,18,3.60
2023-01-27T17:00,12.3,77,0.00,8,4.44
2023-01-27T18:00,11.2,84,0.00,2,4.57
2023-01-27T19:00,10.2,89,0.00,4,5.35
2023-01-27T20:00,9.7,91,0.00,4,6.66
2023-01-27T21:00,8.9,92,0.00,4,6.65
2023-01-27T22:00,8.1,92,0.00,2,5.89
2023-01-27T23:00,7.6,92,0.00,0,5.36
2023-01-28T00:00,7.1,96,0.00,0,4.91
2023-01-28T01:00,6.4,98,0.00,0,4.63
2023-01-28T02:00,6.1,98,0.00,0,4.36
2023-01-28T03:00,5.8,99,0.00,1,3.27
2023-01-28T04:00,5.7,99,0.00,13,2.60
2023-01-28T05:00,5.9,99,0.00,65,1.80
2023-01-28T06:00,5.8,99,0.00,89,0.73
2023-01-28T07:00,5.3,99,0.00,89,0.40
2023-01-28T08:00,5.0,100,0.00,90,1.04
2023-01-28T09:00,5.0,100,0.00,90,1.44
2023-01-28T10:00,7.0,99,0.00,81,1.49
2023-01-28T11:00,8.6,98,0.00,67,1.06
2023-01-28T12:00,9.2,97,0.00,65,1.33
2023-01-28T13:00,10.3,90,0.00,14,2.45
2023-01-28T14:00,10.9,87,0.00,15,3.92
2023-01-28T15:00,11.3,83,0.00,1,4.25
2023-01-28T16:00,11.4,80,0.00,14,5.03
2023-01-28T17:00,11.2,79,0.00,6,5.95
2023-01-28T18:00,10.7,80,0.00,3,6.31
2023-01-28T19:00,9.7,84,0.00,2,5.75
2023-01-28T20:00,9.1,87,0.00,0,5.64
2023-01-28T21:00,8.5,88,0.00,1,6.11
2023-01-28T22:00,8.0,88,0.00,1,6.27
2023-01-28T23:00,7.7,88,0.00,1,6.16
2023-01-29T00:00,7.8,89,0.00,0,6.50
2023-01-29T01:00,7.7,88,0.00,1,7.02
2023-01-29T02:00,7.7,87,0.00,5,7.43
2023-01-29T03:00,7.6,85,0.00,12,7.56
2023-01-29T04:00,7.7,84,0.00,14,8.11
2023-01-29T05:00,7.5,84,0.00,17,8.15
2023-01-29T06:00,7.6,84,0.00,21,8.36
2023-01-29T07:00,7.4,84,0.00,21,8.06
2023-01-29T08:00,7.4,84,0.00,12,7.72
2023-01-29T09:00,7.7,83,0.00,7,7.52
2023-01-29T10:00,8.3,79,0.00,19,7.44
2023-01-29T11:00,9.0,74,0.00,35,6.90
2023-01-29T12:00,9.4,69,0.00,79,5.85
2023-01-29T13:00,9.6,69,0.00,100,5.20
2023-01-29T14:00,9.5,71,0.10,100,5.14
2023-01-29T15:00,9.4,72,0.10,71,3.98
2023-01-29T16:00,9.3,72,0.00,100,4.11
2023-01-29T17:00,9.4,72,0.00,100,4.39
2023-01-29T18:00,9.2,76,0.00,100,4.47
2023-01-29T19:00,8.6,78,0.00,70,4.30
2023-01-29T20:00,7.9,79,0.00,11,3.77
2023-01-29T21:00,7.1,81,0.00,5,3.16
2023-01-29T22:00,6.6,79,0.00,5,3.28
2023-01-29T23:00,6.4,71,0.00,1,4.06
2023-01-30T00:00,6.1,67,0.00,0,4.97
2023-01-30T01:00,5.5,56,0.00,0,5.59
2023-01-30T02:00,5.0,49,0.00,0,5.90
2023-01-30T03:00,4.4,47,0.00,0,4.04
2023-01-30T04:00,4.0,47,0.00,0,3.47
2023-01-30T05:00,3.5,48,0.00,0,2.62
2023-01-30T06:00,2.8,52,0.00,0,2.48
2023-01-30T07:00,2.1,57,0.00,0,2.12
2023-01-30T08:00,1.5,58,0.00,0,2.61
2023-01-30T09:00,1.8,57,0.00,0,2.68
2023-01-30T10:00,4.7,45,0.00,0,3.18
2023-01-30T11:00,6.3,37,0.00,0,3.64
2023-01-30T12:00,8.0,38,0.00,0,4.10
2023-01-30T13:00,9.3,38,0.00,0,3.96
2023-01-30T14:00,10.3,37,0.00,0,3.75
2023-01-30T15:00,11.1,36,0.00,0,3.01
2023-01-30T16:00,11.5,35,0.00,0,2.60
2023-01-30T17:00,11.4,36,0.00,0,1.58
2023-01-30T18:00,10.5,44,0.00,0,1.30
2023-01-30T19:00,8.7,60,0.00,0,2.13
2023-01-30T20:00,7.0,68,0.00,0,2.83
2023-01-30T21:00,5.7,68,0.00,0,3.47
2023-01-30T22:00,4.7,71,0.00,0,3.19
2023-01-30T23:00,4.0,72,0.00,0,2.82
2023-01-31T00:00,4.1,68,0.00,0,2.70
2023-01-31T01:00,4.2,62,0.00,0,2.32
2023-01-31T02:00,5.4,50,0.00,0,1.70
2023-01-31T03:00,5.7,46,0.00,0,1.14
2023-01-31T04:00,4.7,47,0.00,0,1.50
2023-01-31T05:00,4.7,45,0.00,0,1.71
2023-01-31T06:00,4.7,43,0.00,0,2.10
2023-01-31T07:00,3.7,47,0.00,0,2.32
2023-01-31T08:00,3.3,48,0.00,0,2.33
2023-01-31T09:00,2.8,53,0.00,0,2.20
2023-01-31T10:00,4.7,68,0.00,0,1.80
2023-01-31T11:00,8.5,37,0.00,2,1.84
2023-01-31T12:00,9.9,36,0.00,0,1.60
2023-01-31T13:00,11.0,37,0.00,0,0.98
2023-01-31T14:00,11.9,37,0.00,0,0.60
2023-01-31T15:00,12.6,38,0.00,0,0.89
2023-01-31T16:00,12.9,38,0.00,1,1.30
2023-01-31T17:00,12.8,38,0.00,3,2.22
2023-01-31T18:00,12.1,44,0.00,2,2.73
2023-01-31T19:00,10.0,71,0.00,11,2.16
2023-01-31T20:00,8.5,71,0.00,18,2.09
2023-01-31T21:00,7.5,74,0.00,26,1.88
2023-01-31T22:00,7.3,75,0.00,27,1.28
2023-01-31T23:00,7.8,75,0.00,27,0.89
