;incidentCategory;neighborhood;datetime;hour;weather
8383;Assault;Bayview Hunters Point;2022-08-13 22:37:00;22;2022081322
8384;Assault;Bayview Hunters Point;2022-08-13 22:37:00;22;2022081322
8385;Weapons Offense;Bayview Hunters Point;2022-08-13 22:37:00;22;2022081322
8386;Assault;Bayview Hunters Point;2022-08-13 22:37:00;22;2022081322
8387;Weapons Offense;Western Addition;2022-08-13 23:27:00;23;2022081323
8388;Larceny Theft;North Beach;2022-08-13 23:45:00;23;2022081323
8389;Assault;Financial District/South Beach;2022-08-13 23:51:00;23;2022081323
8390;Larceny Theft;Financial District/South Beach;2022-08-14 00:00:00;00;2022081400
8391;Motor Vehicle Theft;Excelsior;2022-08-14 00:00:00;00;2022081400
8392;Larceny Theft;South of Market;2022-08-14 00:00:00;00;2022081400
8393;Larceny Theft;Sunset/Parkside;2022-08-14 00:01:00;00;2022081400
8394;Motor Vehicle Theft;Japantown;2022-08-14 00:17:00;00;2022081400
8395;Driving, Stunt Vehicle/Street Racing;Mission;2022-08-14 00:41:00;00;2022081400
8396;Motor Vehicle Theft;Outer Mission;2022-08-14 00:54:00;00;2022081400
8397;Burglary;Mission;2022-08-14 01:30:00;01;2022081401
8398;Driving, Stunt Vehicle/Street Racing;Bayview Hunters Point;2022-08-14 01:31:00;01;2022081401
8399;Robbery;Lakeshore;2022-08-14 01:45:00;01;2022081401
8400;Motor Vehicle Theft;Mission;2022-08-14 02:00:00;02;2022081402
8401;Motor Vehicle Theft;Outer Richmond;2022-08-14 02:00:00;02;2022081402
8402;Larceny Theft;Inner Sunset;2022-08-14 02:00:00;02;2022081402
8403;Larceny Theft;South of Market;2022-08-14 02:05:00;02;2022081402
8404;Disorderly Conduct;Potrero Hill;2022-08-14 02:33:00;02;2022081402
8405;Burglary;Potrero Hill;2022-08-14 02:33:00;02;2022081402
8406;Assault;Mission;2022-08-14 02:39:00;02;2022081402
8407;Larceny Theft;Tenderloin;2022-08-14 02:41:00;02;2022081402
8408;Assault;Marina;2022-08-14 03:00:00;03;2022081403
8409;Malicious Mischief;Pacific Heights;2022-08-14 03:07:00;03;2022081403
8410;Assault;Pacific Heights;2022-08-14 03:07:00;03;2022081403
8411;Assault;Excelsior;2022-08-14 03:15:00;03;2022081403
8412;Larceny Theft;Castro/Upper Market;2022-08-14 04:25:00;04;2022081404
8413;Larceny Theft;Potrero Hill;2022-08-14 04:30:00;04;2022081404
8414;Disorderly Conduct;Bayview Hunters Point;2022-08-14 04:56:00;04;2022081404
8415;Disorderly Conduct;Bayview Hunters Point;2022-08-14 04:56:00;04;2022081404
8416;Motor Vehicle Theft;Mission;2022-08-14 05:00:00;05;2022081405
8417;Larceny Theft;Japantown;2022-08-14 05:00:00;05;2022081405
8418;Larceny Theft;North Beach;2022-08-14 05:10:00;05;2022081405
8419;Drug Offense;Financial District/South Beach;2022-08-14 05:25:00;05;2022081405
8420;Motor Vehicle Theft;Financial District/South Beach;2022-08-14 05:25:00;05;2022081405
8421;Motor Vehicle Theft;Financial District/South Beach;2022-08-14 05:25:00;05;2022081405
8422;Trespassing;South of Market;2022-08-14 05:31:00;05;2022081405
8423;Larceny Theft;Outer Mission;2022-08-14 05:45:00;05;2022081405
8424;Motor Vehicle Theft;Mission;2022-08-14 06:00:00;06;2022081406
8425;Larceny Theft;Inner Richmond;2022-08-14 06:50:00;06;2022081406
8426;Burglary;Bayview Hunters Point;2022-08-14 07:13:00;07;2022081407
8427;Trespassing;Mission;2022-08-14 07:15:00;07;2022081407
8428;Assault;Financial District/South Beach;2022-08-14 07:50:00;07;2022081407
8429;Fraud;Outer Richmond;2022-08-14 08:00:00;08;2022081408
8430;Larceny Theft;North Beach;2022-08-14 08:20:00;08;2022081408
8431;Larceny Theft;Inner Sunset;2022-08-14 08:30:00;08;2022081408
8432;Assault;South of Market;2022-08-14 08:56:00;08;2022081408
8433;Weapons Offense;South of Market;2022-08-14 08:56:00;08;2022081408
8434;Larceny Theft;North Beach;2022-08-14 09:00:00;09;2022081409
8435;Malicious Mischief;Visitacion Valley;2022-08-14 09:09:00;09;2022081409
8436;Assault;Tenderloin;2022-08-14 09:42:00;09;2022081409
8437;Disorderly Conduct;Tenderloin;2022-08-14 09:42:00;09;2022081409
8438;Burglary;Castro/Upper Market;2022-08-14 09:46:00;09;2022081409
8439;Robbery;South of Market;2022-08-14 10:00:00;10;2022081410
8440;Assault;Excelsior;2022-08-14 10:22:00;10;2022081410
8441;Larceny Theft;Mission Bay;2022-08-14 10:30:00;10;2022081410
8442;Larceny Theft;Marina;2022-08-14 10:31:00;10;2022081410
8443;Larceny Theft;Marina;2022-08-14 10:45:00;10;2022081410
8444;Larceny Theft;Marina;2022-08-14 10:45:00;10;2022081410
8445;Offences Against The Family And Children;Portola;2022-08-14 11:00:00;11;2022081411
8446;Weapons Offense;Bayview Hunters Point;2022-08-14 11:35:00;11;2022081411
8447;Disorderly Conduct;Bayview Hunters Point;2022-08-14 11:35:00;11;2022081411
8448;Motor Vehicle Theft;Marina;2022-08-14 12:00:00;12;2022081412
8449;Malicious Mischief;Western Addition;2022-08-14 12:00:00;12;2022081412
8450;Malicious Mischief;Presidio;2022-08-14 12:00:00;12;2022081412
8451;Drug Offense;Tenderloin;2022-08-14 12:02:00;12;2022081412
8452;Drug Offense;Tenderloin;2022-08-14 12:02:00;12;2022081412
8453;Drug Offense;Tenderloin;2022-08-14 12:02:00;12;2022081412
8454;Motor Vehicle Theft;Sunset/Parkside;2022-08-14 12:15:00;12;2022081412
8455;Larceny Theft;Bernal Heights;2022-08-14 12:20:00;12;2022081412
8456;Larceny Theft;Financial District/South Beach;2022-08-14 12:30:00;12;2022081412
8457;Burglary;Glen Park;2022-08-14 12:45:00;12;2022081412
8458;Motor Vehicle Theft;Mission Bay;2022-08-14 13:00:00;13;2022081413
8459;Motor Vehicle Theft;Marina;2022-08-14 13:00:00;13;2022081413
8460;Assault;Financial District/South Beach;2022-08-14 13:10:00;13;2022081413
8461;Trespassing;Excelsior;2022-08-14 13:55:00;13;2022081413
8462;Assault;Financial District/South Beach;2022-08-14 13:59:00;13;2022081413
8463;Assault;Bayview Hunters Point;2022-08-14 14:05:00;14;2022081414
8464;Drug Offense;Tenderloin;2022-08-14 14:06:00;14;2022081414
8465;Disorderly Conduct;Tenderloin;2022-08-14 14:15:00;14;2022081414
8466;Traffic Violation;Outer Mission;2022-08-14 14:17:00;14;2022081414
8467;Traffic Violation Arrest;Outer Mission;2022-08-14 14:17:00;14;2022081414
8468;Larceny Theft;Mission Bay;2022-08-14 14:30:00;14;2022081414
8469;Offences Against The Family And Children;Excelsior;2022-08-14 14:39:00;14;2022081414
8470;Assault;Sunset/Parkside;2022-08-14 14:48:00;14;2022081414
8471;Motor Vehicle Theft;Russian Hill;2022-08-14 15:00:00;15;2022081415
8472;Larceny Theft;Western Addition;2022-08-14 15:00:00;15;2022081415
8473;Larceny Theft;North Beach;2022-08-14 15:00:00;15;2022081415
8474;Larceny Theft;Marina;2022-08-14 15:30:00;15;2022081415
8475;Larceny Theft;North Beach;2022-08-14 15:30:00;15;2022081415
8476;Larceny Theft;Presidio;2022-08-14 15:40:00;15;2022081415
8477;Resisting, Delaying, or Obstructing  Peace Officer Duties;Excelsior;2022-08-14 15:41:00;15;2022081415
8478;Malicious Mischief;Excelsior;2022-08-14 15:41:00;15;2022081415
8479;Larceny Theft;Inner Richmond;2022-08-14 15:45:00;15;2022081415
8480;Larceny Theft;Mission;2022-08-14 15:45:00;15;2022081415
8481;Larceny Theft;Tenderloin;2022-08-14 15:53:00;15;2022081415
8482;Larceny Theft;Outer Richmond;2022-08-14 16:00:00;16;2022081416
8483;Larceny Theft;Financial District/South Beach;2022-08-14 16:00:00;16;2022081416
8484;Larceny Theft;Financial District/South Beach;2022-08-14 16:00:00;16;2022081416
8485;Larceny Theft;Castro/Upper Market;2022-08-14 16:10:00;16;2022081416
8486;Larceny Theft;North Beach;2022-08-14 16:20:00;16;2022081416
8487;Burglary;Bernal Heights;2022-08-14 16:20:00;16;2022081416
8488;Larceny Theft;Haight Ashbury;2022-08-14 16:30:00;16;2022081416
8489;Larceny Theft;Golden Gate Park;2022-08-14 16:30:00;16;2022081416
8490;Malicious Mischief;Mission;2022-08-14 16:36:00;16;2022081416
8491;Offences Against The Family And Children;Mission;2022-08-14 16:36:00;16;2022081416
8492;Motor Vehicle Theft;Tenderloin;2022-08-14 16:40:00;16;2022081416
8493;Assault;Tenderloin;2022-08-14 16:54:00;16;2022081416
8494;Sex Offense;Noe Valley;2022-08-14 16:55:00;16;2022081416
8495;Larceny Theft;Mission;2022-08-14 17:00:00;17;2022081417
8496;Motor Vehicle Theft;Visitacion Valley;2022-08-14 17:00:00;17;2022081417
8497;Traffic Violation Arrest;Bayview Hunters Point;2022-08-14 17:09:00;17;2022081417
8498;Traffic Violation;Bayview Hunters Point;2022-08-14 17:09:00;17;2022081417
8499;Larceny Theft;Marina;2022-08-14 17:15:00;17;2022081417
8500;Forgery And Counterfeiting;North Beach;2022-08-14 17:18:00;17;2022081417
8501;Larceny Theft;Outer Richmond;2022-08-14 17:20:00;17;2022081417
8502;Larceny Theft;Treasure Island;2022-08-14 17:30:00;17;2022081417
8503;Assault;Tenderloin;2022-08-14 17:45:00;17;2022081417
8504;Assault;Bayview Hunters Point;2022-08-14 17:51:00;17;2022081417
8505;Robbery;Bayview Hunters Point;2022-08-14 17:51:00;17;2022081417
8506;Assault;Excelsior;2022-08-14 17:54:00;17;2022081417
8507;Arson;Excelsior;2022-08-14 17:54:00;17;2022081417
8508;Malicious Mischief;Excelsior;2022-08-14 18:00:00;18;2022081418
8509;Vandalism;Excelsior;2022-08-14 18:00:00;18;2022081418
8510;Vandalism;Portola;2022-08-14 18:00:00;18;2022081418
8511;Burglary;Financial District/South Beach;2022-08-14 18:00:00;18;2022081418
8512;Assault;North Beach;2022-08-14 18:30:00;18;2022081418
8513;Assault;Portola;2022-08-14 18:33:00;18;2022081418
8514;Assault;Visitacion Valley;2022-08-14 18:44:00;18;2022081418
8515;Motor Vehicle Theft;Noe Valley;2022-08-14 18:49:00;18;2022081418
8516;Robbery;Mission Bay;2022-08-14 18:50:00;18;2022081418
8517;Larceny Theft;Mission;2022-08-14 19:00:00;19;2022081419
8518;Burglary;Inner Richmond;2022-08-14 19:00:00;19;2022081419
8519;Larceny Theft;Mission;2022-08-14 19:00:00;19;2022081419
8520;Suicide;Financial District/South Beach;2022-08-14 19:15:00;19;2022081419
8521;Assault;Excelsior;2022-08-14 19:25:00;19;2022081419
8522;Robbery;Bernal Heights;2022-08-14 19:32:00;19;2022081419
8523;Assault;Bernal Heights;2022-08-14 19:32:00;19;2022081419
8524;Malicious Mischief;Bernal Heights;2022-08-14 19:32:00;19;2022081419
8525;Assault;Treasure Island;2022-08-14 19:35:00;19;2022081419
8526;Larceny Theft;Japantown;2022-08-14 19:45:00;19;2022081419
8527;Resisting, Delaying, or Obstructing  Peace Officer Duties;Mission;2022-08-14 19:52:00;19;2022081419
8528;Burglary;Mission;2022-08-14 19:52:00;19;2022081419
8529;Motor Vehicle Theft;Mission;2022-08-14 19:52:00;19;2022081419
8530;Arson;Tenderloin;2022-08-14 19:58:00;19;2022081419
8531;Burglary;Japantown;2022-08-14 20:00:00;20;2022081420
8532;Motor Vehicle Theft;Bayview Hunters Point;2022-08-14 20:00:00;20;2022081420
8533;Burglary;Noe Valley;2022-08-14 20:00:00;20;2022081420
8534;Larceny Theft;North Beach;2022-08-14 20:00:00;20;2022081420
8535;Burglary;Western Addition;2022-08-14 20:15:00;20;2022081420
8536;Evading a Police;South of Market;2022-08-14 20:34:00;20;2022081420
8537;Larceny Theft;North Beach;2022-08-14 20:35:00;20;2022081420
8538;Larceny Theft;Inner Sunset;2022-08-14 20:35:00;20;2022081420
8539;Assault;Bernal Heights;2022-08-14 20:50:00;20;2022081420
8540;Threatening;Bernal Heights;2022-08-14 20:50:00;20;2022081420
8541;Motor Vehicle Theft;Financial District/South Beach;2022-08-14 21:00:00;21;2022081421
8542;Robbery;Mission;2022-08-14 21:06:00;21;2022081421
8543;Robbery;Mission;2022-08-14 21:06:00;21;2022081421
8544;Malicious Mischief;Financial District/South Beach;2022-08-14 21:10:00;21;2022081421
8545;Defrauding;Financial District/South Beach;2022-08-14 21:10:00;21;2022081421
8546;Assault;Castro/Upper Market;2022-08-14 21:18:00;21;2022081421
8547;Disorderly Conduct;Castro/Upper Market;2022-08-14 21:18:00;21;2022081421
8548;Traffic Violation;Outer Richmond;2022-08-14 21:28:00;21;2022081421
8549;Driving While Under The Influence Of Alcohol;Outer Richmond;2022-08-14 21:28:00;21;2022081421
8550;Burglary;Noe Valley;2022-08-14 21:42:00;21;2022081421
8551;Larceny Theft;Marina;2022-08-14 21:45:00;21;2022081421
8552;Larceny Theft;Noe Valley;2022-08-14 22:00:00;22;2022081422
8553;Malicious Mischief;Noe Valley;2022-08-14 22:00:00;22;2022081422
8554;Motor Vehicle Theft;Excelsior;2022-08-14 22:00:00;22;2022081422
8555;Larceny Theft;West of Twin Peaks;2022-08-14 22:00:00;22;2022081422
8556;Burglary;Hayes Valley;2022-08-14 22:30:00;22;2022081422
8557;Larceny Theft;North Beach;2022-08-14 22:30:00;22;2022081422
8558;Larceny Theft;Sunset/Parkside;2022-08-14 22:30:00;22;2022081422
8559;Sex Offense;Noe Valley;2022-08-14 22:40:00;22;2022081422
8560;Drug Offense;Tenderloin;2022-08-14 22:42:00;22;2022081422
8561;Drug Offense;Tenderloin;2022-08-14 22:42:00;22;2022081422
8562;Malicious Mischief;Oceanview/Merced/Ingleside;2022-08-14 23:03:00;23;2022081423
8563;Assault;Oceanview/Merced/Ingleside;2022-08-14 23:03:00;23;2022081423
8564;Malicious Mischief;Hayes Valley;2022-08-14 23:10:00;23;2022081423
8565;Malicious Mischief;Bayview Hunters Point;2022-08-14 23:37:00;23;2022081423
8566;Malicious Mischief;Western Addition;2022-08-14 23:40:00;23;2022081423
8567;Motor Vehicle Theft;West of Twin Peaks;2022-08-14 23:59:00;23;2022081423
8568;Larceny Theft;Mission;2022-08-15 00:00:00;00;2022081500
8569;Burglary;Mission;2022-08-15 00:00:00;00;2022081500
8570;Assault;Tenderloin;2022-08-15 00:33:00;00;2022081500
8571;Robbery;Tenderloin;2022-08-15 00:33:00;00;2022081500
8572;Burglary;Sunset/Parkside;2022-08-15 01:00:00;01;2022081501
8573;Fraud;Sunset/Parkside;2022-08-15 01:00:00;01;2022081501
8574;Larceny Theft;Twin Peaks;2022-08-15 01:00:00;01;2022081501
8575;Malicious Mischief;Tenderloin;2022-08-15 01:11:00;01;2022081501
8576;Malicious Mischief;Tenderloin;2022-08-15 01:11:00;01;2022081501
8577;Disorderly Conduct;Tenderloin;2022-08-15 01:40:00;01;2022081501
8578;Assault;Mission;2022-08-15 01:57:00;01;2022081501
8579;Assault;South of Market;2022-08-15 01:58:00;01;2022081501
8580;Malicious Mischief;South of Market;2022-08-15 02:24:00;02;2022081502
8581;Drug Offense;South of Market;2022-08-15 02:24:00;02;2022081502
8582;Burglary;South of Market;2022-08-15 02:24:00;02;2022081502
8583;Burglary;Mission;2022-08-15 02:45:00;02;2022081502
8584;Drug Offense;Mission;2022-08-15 02:45:00;02;2022081502
8585;Malicious Mischief;Financial District/South Beach;2022-08-15 02:46:00;02;2022081502
8586;Malicious Mischief;Marina;2022-08-15 02:49:00;02;2022081502
8587;Burglary;Marina;2022-08-15 02:49:00;02;2022081502
8588;Motor Vehicle Theft;South of Market;2022-08-15 03:00:00;03;2022081503
8589;Assault;South of Market;2022-08-15 03:00:00;03;2022081503
8590;Larceny Theft;Inner Sunset;2022-08-15 03:03:00;03;2022081503
8591;Assault;Mission;2022-08-15 04:00:00;04;2022081504
8592;Robbery;Mission;2022-08-15 04:00:00;04;2022081504
8593;Larceny Theft;West of Twin Peaks;2022-08-15 04:00:00;04;2022081504
8594;Disorderly Conduct;Mission;2022-08-15 04:00:00;04;2022081504
8595;Larceny Theft;Sunset/Parkside;2022-08-15 04:38:00;04;2022081504
8596;Larceny Theft;Potrero Hill;2022-08-15 05:00:00;05;2022081505
8597;Larceny Theft;Nob Hill;2022-08-15 05:25:00;05;2022081505
8598;Rape;Mission;2022-08-15 06:44:00;06;2022081506
8599;Burglary;Financial District/South Beach;2022-08-15 06:45:00;06;2022081506
8600;Malicious Mischief;Mission;2022-08-15 07:04:00;07;2022081507
8601;Robbery;Mission;2022-08-15 07:04:00;07;2022081507
8602;Resisting, Delaying, or Obstructing  Peace Officer Duties;Mission;2022-08-15 07:04:00;07;2022081507
8603;Larceny Theft;South of Market;2022-08-15 07:30:00;07;2022081507
8604;Offences Against The Family And Children;Tenderloin;2022-08-15 07:50:00;07;2022081507
8605;Offences Against The Family And Children;Tenderloin;2022-08-15 07:50:00;07;2022081507
8606;Trespassing;West of Twin Peaks;2022-08-15 07:59:00;07;2022081507
8607;Larceny Theft;Financial District/South Beach;2022-08-15 08:00:00;08;2022081508
8608;Burglary;Financial District/South Beach;2022-08-15 08:45:00;08;2022081508
8609;Traffic Violation;Portola;2022-08-15 09:18:00;09;2022081509
8610;Fraud;Mission;2022-08-15 09:30:00;09;2022081509
8611;Traffic Violation;Tenderloin;2022-08-15 09:46:00;09;2022081509
8612;Traffic Violation Arrest;Tenderloin;2022-08-15 09:46:00;09;2022081509
8613;Larceny Theft;Sunset/Parkside;2022-08-15 10:00:00;10;2022081510
8614;Robbery;Tenderloin;2022-08-15 10:00:00;10;2022081510
8615;Larceny Theft;Outer Richmond;2022-08-15 10:22:00;10;2022081510
8616;Larceny Theft;Marina;2022-08-15 10:45:00;10;2022081510
8617;Motor Vehicle Theft;Bayview Hunters Point;2022-08-15 10:51:00;10;2022081510
8618;Larceny Theft;Russian Hill;2022-08-15 11:00:00;11;2022081511
8619;Larceny Theft;Tenderloin;2022-08-15 11:00:00;11;2022081511
8620;Fraud;Tenderloin;2022-08-15 11:00:00;11;2022081511
8621;Larceny Theft;Outer Richmond;2022-08-15 11:00:00;11;2022081511
8622;Larceny Theft;Financial District/South Beach;2022-08-15 11:10:00;11;2022081511
8623;Larceny Theft;South of Market;2022-08-15 11:13:00;11;2022081511
8624;Vandalism;Bayview Hunters Point;2022-08-15 11:21:00;11;2022081511
8625;Fraud;Potrero Hill;2022-08-15 11:30:00;11;2022081511
8626;Larceny Theft;Nob Hill;2022-08-15 11:35:00;11;2022081511
8627;Malicious Mischief;Nob Hill;2022-08-15 11:40:00;11;2022081511
8628;Traffic Violation Arrest;Financial District/South Beach;2022-08-15 11:47:00;11;2022081511
8629;Larceny Theft;Financial District/South Beach;2022-08-15 11:55:00;11;2022081511
8630;Motor Vehicle Theft;Portola;2022-08-15 11:55:00;11;2022081511
8631;Motor Vehicle Theft;Portola;2022-08-15 11:55:00;11;2022081511
8632;Motor Vehicle Theft;South of Market;2022-08-15 12:15:00;12;2022081512
8633;Possession Of Burglary Tools;Tenderloin;2022-08-15 12:23:00;12;2022081512
8634;Possession Of Burglary Tools;Haight Ashbury;2022-08-15 12:23:00;12;2022081512
8635;Larceny Theft;Tenderloin;2022-08-15 12:23:00;12;2022081512
8636;Larceny Theft;Haight Ashbury;2022-08-15 12:23:00;12;2022081512
8637;Resisting, Delaying, or Obstructing  Peace Officer Duties;Haight Ashbury;2022-08-15 12:23:00;12;2022081512
8638;Larceny Theft;Sunset/Parkside;2022-08-15 12:30:00;12;2022081512
8639;Larceny Theft;Bayview Hunters Point;2022-08-15 12:30:00;12;2022081512
8640;Drug Offense;Tenderloin;2022-08-15 12:40:00;12;2022081512
8641;Drug Offense;Tenderloin;2022-08-15 12:40:00;12;2022081512
8642;Larceny Theft;Excelsior;2022-08-15 12:51:00;12;2022081512
8643;Larceny Theft;Hayes Valley;2022-08-15 12:52:00;12;2022081512
8644;Motor Vehicle Theft;Outer Mission;2022-08-15 13:00:00;13;2022081513
8645;Larceny Theft;Financial District/South Beach;2022-08-15 13:00:00;13;2022081513
8646;Fraud;Financial District/South Beach;2022-08-15 13:08:00;13;2022081513
8647;Burglary;Financial District/South Beach;2022-08-15 13:08:00;13;2022081513
8648;Fraud;Financial District/South Beach;2022-08-15 13:08:00;13;2022081513
8649;Larceny Theft;Presidio Heights;2022-08-15 13:15:00;13;2022081513
8650;Larceny Theft;North Beach;2022-08-15 13:23:00;13;2022081513
8651;Drug Offense;Tenderloin;2022-08-15 13:26:00;13;2022081513
8652;Motor Vehicle Theft;Oceanview/Merced/Ingleside;2022-08-15 13:28:00;13;2022081513
8653;Malicious Mischief;Bernal Heights;2022-08-15 13:28:00;13;2022081513
8654;Larceny Theft;Financial District/South Beach;2022-08-15 13:30:00;13;2022081513
8655;Drug Offense;South of Market;2022-08-15 13:35:00;13;2022081513
8656;Drug Offense;South of Market;2022-08-15 13:35:00;13;2022081513
8657;Drug Offense;Tenderloin;2022-08-15 13:59:00;13;2022081513
8658;Fraud;Bernal Heights;2022-08-15 14:00:00;14;2022081514
8659;Larceny Theft;North Beach;2022-08-15 14:00:00;14;2022081514
8660;Drug Offense;Tenderloin;2022-08-15 14:09:00;14;2022081514
8661;Larceny Theft;Western Addition;2022-08-15 14:30:00;14;2022081514
8662;Larceny Theft;Haight Ashbury;2022-08-15 14:30:00;14;2022081514
8663;Assault;Bernal Heights;2022-08-15 14:42:00;14;2022081514
8664;Larceny Theft;North Beach;2022-08-15 14:45:00;14;2022081514
8665;Larceny Theft;Mission;2022-08-15 15:00:00;15;2022081515
